Date,Open,High,Low,Close,Adj Close,Volume
2022-12-21,35.369999,35.849998,34.560001,35.680000,35.680000,961200
2022-12-22,35.509998,35.630001,33.689999,34.770000,34.770000,1065900
2022-12-23,35.330002,36.299999,35.290001,36.259998,36.259998,1200300
2022-12-27,36.540001,36.779999,35.849998,36.709999,36.709999,884800
2022-12-28,36.540001,36.770000,34.419998,34.549999,34.549999,1348300
2022-12-29,34.299999,35.889999,34.240002,35.869999,35.869999,1080900
2022-12-30,35.570000,37.130001,35.330002,37.090000,37.090000,1137800
2023-01-03,36.509998,37.009998,34.310001,34.660000,34.660000,1290400
2023-01-04,33.700001,35.070000,33.580002,34.730000,34.730000,972500
2023-01-05,34.580002,36.029999,33.990002,35.389999,35.389999,1095400
2023-01-06,36.160000,36.709999,35.360001,36.299999,36.299999,858900
2023-01-09,37.240002,37.509998,35.820000,35.939999,35.939999,1064500
2023-01-10,36.770000,36.880001,35.419998,36.630001,36.630001,669200
2023-01-11,37.270000,37.349998,36.250000,37.259998,37.259998,746000
2023-01-12,37.720001,39.520000,37.520000,39.439999,39.439999,1439300
2023-01-13,39.419998,40.419998,39.009998,40.150002,40.150002,1042500
2023-01-17,40.750000,41.130001,40.150002,40.490002,40.490002,712500
2023-01-18,40.910000,41.770000,39.619999,39.660000,39.660000,978500
2023-01-19,39.360001,41.830002,39.310001,41.520000,41.520000,1311800
2023-01-20,41.910000,42.660000,41.250000,42.650002,42.650002,944600
2023-01-23,43.330002,43.779999,42.939999,43.630001,43.630001,1042200
2023-01-24,43.169998,43.610001,42.389999,42.730000,42.730000,829700
2023-01-25,42.360001,42.880001,41.639999,42.779999,42.779999,709200
2023-01-26,43.500000,44.090000,42.669998,43.889999,43.889999,925200
2023-01-27,44.009998,44.490002,43.119999,43.270000,43.270000,725800
2023-01-30,42.509998,42.639999,41.400002,41.450001,41.450001,721800
2023-01-31,41.200001,42.689999,40.880001,42.549999,42.549999,643700
2023-02-01,42.500000,42.500000,39.500000,41.639999,41.639999,1356800
2023-02-02,41.740002,42.099998,39.900002,40.549999,40.549999,1236500
2023-02-03,40.549999,42.290001,40.119999,40.209999,40.209999,1183600
2023-02-06,40.290001,40.570000,38.369999,39.240002,39.240002,1213000
2023-02-07,39.450001,41.799999,39.090000,41.790001,41.790001,1195300
2023-02-08,41.709999,42.270000,40.770000,41.320000,41.320000,749400
2023-02-09,41.509998,41.509998,39.500000,39.570000,39.570000,1273000
2023-02-10,40.369999,41.889999,40.169998,41.820000,41.820000,1524000
2023-02-13,41.189999,41.840000,40.310001,41.270000,41.270000,978000
2023-02-14,40.759998,41.689999,39.889999,41.490002,41.490002,810200
2023-02-15,40.750000,40.750000,38.599998,40.400002,40.400002,2127700
2023-02-16,40.000000,40.439999,38.680000,38.689999,38.689999,1418600
2023-02-17,37.930000,37.930000,35.700001,36.110001,36.110001,2211600
2023-02-21,35.680000,36.500000,35.200001,35.299999,35.299999,1516400
2023-02-22,35.119999,35.630001,34.070000,34.799999,34.799999,2130700
2023-02-23,35.939999,37.669998,35.799999,37.320000,37.320000,2955400
2023-02-24,36.700001,38.450001,36.290001,38.270000,38.270000,1828100
2023-02-27,38.669998,39.709999,38.029999,39.279999,39.279999,1128700
2023-02-28,40.000000,40.160000,38.759998,38.759998,38.759998,1315200
2023-03-01,38.950001,40.119999,38.599998,39.779999,39.779999,1274500
2023-03-02,39.439999,40.820000,38.950001,40.560001,40.560001,1459100
2023-03-03,40.020000,42.720001,39.660000,42.240002,42.240002,1510800
2023-03-06,41.750000,41.750000,40.540001,40.860001,40.860001,1171000
2023-03-07,40.610001,40.840000,39.490002,39.590000,39.590000,1207400
2023-03-08,39.410000,40.180000,38.130001,38.750000,38.750000,1065700
2023-03-09,39.169998,39.689999,37.180000,37.220001,37.220001,1073200
2023-03-10,37.000000,38.049999,36.049999,36.459999,36.459999,1564300
2023-03-13,35.049999,36.529999,34.160000,34.630001,34.630001,2662900
2023-03-14,34.930000,36.200001,33.389999,34.099998,34.099998,2181500
2023-03-15,32.439999,32.779999,30.020000,30.219999,30.219999,4567600
2023-03-16,29.520000,30.910000,28.910000,30.559999,30.559999,3467400
2023-03-17,30.480000,30.700001,28.950001,29.750000,29.750000,4353800
2023-03-20,29.790001,30.940001,29.770000,30.010000,30.010000,2112100
2023-03-21,30.920000,31.860001,30.920000,31.420000,31.420000,1954400
2023-03-22,31.590000,32.200001,30.639999,30.660000,30.660000,2026100
2023-03-23,30.959999,31.770000,29.600000,30.260000,30.260000,1357900
2023-03-24,29.350000,30.670000,29.100000,30.580000,30.580000,1599100
2023-03-27,31.209999,32.430000,30.510000,32.270000,32.270000,1451500
2023-03-28,32.279999,32.860001,31.900000,32.520000,32.520000,1201700
2023-03-29,33.310001,33.500000,32.549999,33.110001,33.110001,1200600
2023-03-30,33.540001,33.540001,32.869999,33.250000,33.250000,1100800
2023-03-31,33.500000,33.959999,33.209999,33.439999,33.439999,1336400
2023-04-03,35.880001,37.509998,35.259998,36.990002,36.990002,3458000
2023-04-04,37.310001,37.419998,35.730000,36.340000,36.340000,1797100
2023-04-05,36.529999,36.810001,35.860001,36.279999,36.279999,1783100
2023-04-06,36.070000,36.400002,35.369999,35.380001,35.380001,1020900
2023-04-10,35.770000,36.990002,35.639999,36.439999,36.439999,1552100
2023-04-11,36.799999,37.299999,35.930000,36.820000,36.820000,1288400
2023-04-12,37.200001,37.799999,36.689999,37.490002,37.490002,1239800
2023-04-13,37.450001,38.580002,37.290001,37.840000,37.840000,1149800
2023-04-14,37.930000,38.169998,37.259998,38.060001,38.060001,1237800
2023-04-17,37.980000,38.060001,36.279999,36.650002,36.650002,1068700
2023-04-18,36.450001,36.590000,35.849998,36.310001,36.310001,987300
2023-04-19,35.439999,35.840000,35.009998,35.549999,35.549999,1294900
2023-04-20,34.680000,34.759998,33.160000,34.230000,34.230000,1887300
2023-04-21,34.250000,34.500000,33.480000,33.759998,33.759998,1098600
2023-04-24,33.689999,35.240002,33.419998,35.060001,35.060001,1057400
2023-04-25,34.380001,34.560001,32.959999,33.080002,33.080002,1164100
2023-04-26,32.930000,33.189999,31.000000,31.219999,31.219999,1809100
2023-04-27,31.490000,31.629999,30.240000,31.370001,31.370001,2183400
2023-04-28,31.590000,33.730000,31.180000,33.139999,33.139999,1286700
2023-05-01,32.380001,33.340000,31.930000,33.110001,33.110001,1110700
2023-05-02,32.240002,32.410000,30.520000,30.879999,30.879999,1648900
2023-05-03,30.030001,31.680000,29.910000,30.680000,30.680000,1710900
2023-05-04,32.880001,33.450001,30.820000,31.450001,31.450001,4213200
2023-05-05,33.070000,34.150002,32.570000,33.180000,33.180000,2030100
2023-05-08,34.450001,34.980000,32.070000,32.259998,32.259998,1849200
2023-05-09,31.740000,32.099998,31.010000,31.530001,31.530001,1614400
2023-05-10,31.549999,32.070000,30.150000,30.879999,30.879999,2162800
2023-05-11,30.340000,30.639999,30.030001,30.440001,30.440001,1277200
2023-05-12,31.120001,31.440001,30.090000,30.620001,30.620001,1472200
2023-05-15,31.120001,32.410000,30.730000,32.130001,32.130001,1465500
2023-05-16,31.940001,32.180000,30.910000,30.930000,30.930000,971600
2023-05-17,31.600000,32.509998,31.120001,32.169998,32.169998,1103100
2023-05-18,31.830000,32.580002,31.330000,32.480000,32.480000,844900
2023-05-19,32.880001,33.040001,31.950001,32.169998,32.169998,874500
2023-05-22,32.299999,33.700001,32.209999,33.060001,33.060001,1570700
2023-05-23,33.470001,34.189999,33.220001,33.439999,33.439999,1066100
2023-05-24,33.709999,34.080002,32.950001,33.410000,33.410000,1167700
2023-05-25,32.560001,32.590000,31.200001,31.730000,31.730000,1198200
2023-05-26,32.040001,32.060001,31.410000,32.009998,32.009998,925600
2023-05-30,31.260000,31.330000,30.250000,30.969999,30.969999,1260300
2023-05-31,30.150000,30.840000,30.059999,30.629999,30.629999,1495800
2023-06-01,30.709999,31.950001,30.570000,31.450001,31.450001,979200
2023-06-02,32.290001,33.189999,32.000000,32.810001,32.810001,1220900
2023-06-05,33.750000,33.750000,31.820000,32.230000,32.230000,1330700
2023-06-06,31.620001,33.340000,31.450001,33.049999,33.049999,1076700
2023-06-07,33.500000,34.959999,33.279999,34.380001,34.380001,1732600
2023-06-08,34.480000,34.669998,33.180000,33.959999,33.959999,1228700
2023-06-09,33.880001,34.040001,32.959999,33.459999,33.459999,1371800
2023-06-12,32.599998,33.430000,32.320000,32.869999,32.869999,1288400
2023-06-13,33.590000,34.570000,33.410000,33.820000,33.820000,947300
2023-06-14,34.310001,34.470001,32.709999,33.209999,33.209999,1086500
2023-06-15,33.299999,34.360001,33.250000,34.169998,34.169998,865300
2023-06-16,34.490002,34.599998,33.259998,34.150002,34.150002,2181000
2023-06-20,33.700001,33.840000,32.490002,33.369999,33.369999,1276600
2023-06-21,33.439999,34.770000,33.240002,34.419998,34.419998,940600
2023-06-22,34.090000,34.090000,32.619999,32.619999,32.619999,1515600
2023-06-23,31.900000,32.340000,31.650000,32.009998,32.009998,4169000
2023-06-26,31.940001,33.180000,31.940001,32.820000,32.820000,1095700
2023-06-27,32.570000,33.580002,32.169998,33.270000,33.270000,1313100
2023-06-28,33.139999,34.520000,32.660000,34.430000,34.430000,1508300
2023-06-29,34.470001,35.189999,34.349998,34.910000,34.910000,1839000
2023-06-30,35.529999,35.880001,34.930000,35.070000,35.070000,2131400
2023-07-03,34.900002,35.720001,34.900002,35.150002,35.150002,650600
2023-07-05,36.090000,36.090000,34.660000,34.660000,34.660000,1456500
2023-07-06,34.099998,34.549999,32.730000,33.529999,33.529999,1332700
2023-07-07,33.270000,34.900002,33.270000,33.590000,33.590000,2534200
2023-07-10,33.360001,34.020000,33.299999,33.799999,33.799999,1406600
2023-07-11,34.099998,35.419998,33.830002,34.990002,34.990002,1748700
2023-07-12,35.540001,36.240002,35.189999,35.240002,35.240002,1551600
2023-07-13,35.250000,36.250000,34.320000,35.459999,35.459999,2441900
2023-07-14,35.000000,35.020000,33.540001,33.669998,33.669998,1967800
2023-07-17,33.619999,34.610001,33.270000,34.110001,34.110001,1377800
2023-07-18,34.400002,35.799999,34.250000,35.320000,35.320000,2179800
2023-07-19,35.610001,36.029999,34.220001,34.720001,34.720001,2903200
2023-07-20,35.139999,35.330002,34.410000,34.630001,34.630001,1734000
2023-07-21,34.750000,35.020000,34.099998,35.020000,35.020000,1064900
2023-07-24,35.139999,36.180000,35.090000,35.529999,35.529999,2455200
2023-07-25,35.450001,36.279999,35.160000,35.610001,35.610001,1922500
2023-07-26,35.209999,35.540001,34.619999,34.930000,34.930000,2254600
2023-07-27,35.419998,35.540001,34.410000,34.450001,34.450001,1619300
2023-07-28,34.689999,36.099998,34.400002,36.060001,36.060001,1717100
2023-07-31,36.770000,37.570000,36.549999,37.560001,37.560001,2086000
2023-08-01,37.000000,37.169998,35.930000,36.740002,36.740002,2087800
2023-08-02,36.360001,36.770000,35.480000,35.830002,35.830002,1915700
2023-08-03,36.439999,37.380001,35.099998,35.910000,35.910000,2444700
2023-08-04,36.340000,37.470001,35.980000,36.750000,36.750000,1978100
2023-08-07,36.980000,37.060001,35.910000,36.759998,36.759998,1451600
2023-08-08,35.759998,37.660000,35.439999,37.549999,37.549999,1275900
2023-08-09,38.139999,38.700001,37.509998,37.689999,37.689999,1953200
2023-08-10,37.580002,38.060001,36.650002,37.029999,37.029999,1109100
2023-08-11,36.900002,37.549999,36.720001,36.820000,36.820000,1032700
2023-08-14,36.389999,36.740002,35.830002,36.619999,36.619999,987100
2023-08-15,36.139999,36.400002,35.549999,35.590000,35.590000,1368400
2023-08-16,35.990002,36.619999,35.209999,35.369999,35.369999,1376000
2023-08-17,36.200001,36.869999,35.650002,35.990002,35.990002,1434000
2023-08-18,35.560001,36.930000,35.540001,36.770000,36.770000,1254400
2023-08-21,37.299999,37.980000,36.540001,36.939999,36.939999,1942600
2023-08-22,36.980000,37.430000,36.389999,36.520000,36.520000,1127800
2023-08-23,36.110001,36.459999,35.410000,36.270000,36.270000,1078100
2023-08-24,35.730000,36.389999,35.660000,35.900002,35.900002,1212600
2023-08-25,36.340000,37.139999,35.959999,36.810001,36.810001,1292000
2023-08-28,37.310001,37.869999,37.180000,37.580002,37.580002,1190600
2023-08-29,37.840000,38.369999,37.180000,37.939999,37.939999,880900
2023-08-30,38.090000,38.919998,37.950001,38.820000,38.820000,1194100
2023-08-31,39.080002,39.389999,38.500000,39.230000,39.230000,1734100
2023-09-01,39.840000,40.880001,39.790001,40.680000,40.680000,1480000
2023-09-05,40.860001,41.360001,40.389999,40.560001,40.560001,1669000
2023-09-06,40.500000,41.060001,40.279999,40.799999,40.799999,1179300
2023-09-07,40.660000,41.240002,40.160000,40.310001,40.310001,1236400
2023-09-08,40.500000,40.869999,39.619999,39.759998,39.759998,1301000
2023-09-11,40.060001,40.250000,37.889999,38.360001,38.360001,1965200
2023-09-12,38.900002,40.180000,38.869999,40.110001,40.110001,1896400
2023-09-13,40.160000,40.270000,39.169998,39.880001,39.880001,1373200
2023-09-14,40.540001,40.759998,39.419998,39.570000,39.570000,1601400
2023-09-15,39.200001,39.220001,37.939999,38.580002,38.580002,6472300
2023-09-18,39.290001,39.380001,38.189999,38.509998,38.509998,1589900
2023-09-19,39.119999,39.119999,37.650002,38.000000,38.000000,1303600
2023-09-20,37.540001,38.549999,37.500000,37.860001,37.860001,2029300
2023-09-21,37.889999,38.320000,37.189999,37.389999,37.389999,1434700
2023-09-22,37.790001,38.169998,36.910000,37.099998,37.099998,1408300
2023-09-25,37.200001,38.139999,36.919998,38.130001,38.130001,992500
2023-09-26,37.610001,38.419998,37.529999,37.849998,37.849998,1210900
2023-09-27,38.700001,40.410000,38.500000,39.709999,39.709999,3167000
2023-09-28,39.799999,40.299999,39.209999,39.509998,39.509998,1677800
2023-09-29,39.610001,39.610001,38.799999,39.119999,39.119999,1126900
2023-10-02,39.279999,39.279999,36.419998,36.830002,36.830002,1935900
2023-10-03,36.570000,36.970001,36.029999,36.430000,36.430000,1607400
2023-10-04,35.750000,35.779999,33.360001,33.639999,33.639999,2890500
2023-10-05,33.180000,34.029999,32.910000,33.270000,33.270000,1902100
2023-10-06,33.340000,34.209999,33.020000,33.639999,33.639999,1638300
2023-10-09,35.689999,36.910000,35.310001,36.779999,36.779999,2715200
2023-10-10,36.860001,37.250000,36.590000,36.849998,36.849998,1384000
2023-10-11,36.139999,37.110001,35.549999,36.939999,36.939999,1701600
2023-10-12,37.160000,37.290001,36.529999,37.230000,37.230000,1505100
2023-10-13,38.310001,39.099998,38.029999,38.389999,38.389999,2025900
2023-10-16,38.709999,38.849998,37.799999,38.580002,38.580002,1344300
2023-10-17,38.340000,39.310001,38.340000,38.810001,38.810001,1373643
