Date,Open,High,Low,Close,Adj Close,Volume
2023-01-12,63.439999,64.779999,63.270000,64.029999,61.391487,7232000
2023-01-13,63.910000,64.150002,62.880001,63.590000,60.969620,5474100
2023-01-17,63.770000,64.389999,63.189999,63.490002,60.873741,5383900
2023-01-18,64.040001,65.410004,62.590000,62.619999,60.039589,8349600
2023-01-19,62.180000,64.199997,62.040001,64.080002,61.439426,7312900
2023-01-20,64.309998,64.949997,63.389999,64.750000,62.081814,7093800
2023-01-23,65.330002,66.260002,65.040001,65.760002,63.050201,6246100
2023-01-24,65.750000,66.120003,63.810001,63.970001,61.333958,7043500
2023-01-25,63.400002,64.180000,62.410000,64.169998,61.525719,5834700
2023-01-26,65.129997,65.730003,63.689999,65.720001,63.011841,6346700
2023-01-27,65.720001,66.959999,65.250000,65.269997,62.580387,7210200
2023-01-30,64.599998,64.940002,62.290001,62.340000,59.771130,8003900
2023-01-31,62.400002,63.740002,61.959999,63.240002,60.634041,7472300
2023-02-01,62.560001,62.799999,60.740002,61.889999,59.339672,9653400
2023-02-02,62.060001,62.060001,60.000000,60.950001,58.438408,8770300
2023-02-03,61.000000,62.540001,60.770000,60.849998,58.342529,6564100
2023-02-06,60.610001,61.320000,59.310001,60.139999,57.661781,7394900
2023-02-07,60.720001,62.330002,59.860001,62.209999,59.646484,8170800
2023-02-08,62.299999,62.799999,60.900002,61.330002,58.802746,7848700
2023-02-09,61.270000,61.509998,60.160000,60.299999,57.815189,5685300
2023-02-10,61.369999,63.689999,61.220001,63.540001,60.921680,8727500
2023-02-13,62.959999,64.110001,62.400002,63.560001,60.940857,7606800
2023-02-14,62.919998,64.400002,62.540001,63.939999,61.305195,8775600
2023-02-15,58.849998,59.169998,55.400002,57.230000,54.871696,52418700
2023-02-16,57.009998,57.419998,55.680000,55.720001,53.423920,17678700
2023-02-17,54.799999,54.799999,52.450001,53.330002,51.132412,25514600
2023-02-21,53.680000,54.090000,53.189999,53.730000,51.515923,11378800
2023-02-22,53.709999,54.349998,52.560001,53.590000,51.381691,13144400
2023-02-23,54.400002,55.270000,53.799999,55.000000,52.733589,11919400
2023-02-24,54.419998,55.189999,53.900002,55.000000,52.733589,10030100
2023-02-27,55.119999,55.270000,54.259998,54.520000,52.273369,9624200
2023-02-28,54.970001,55.130001,53.880001,53.919998,51.698090,10887300
2023-03-01,53.820000,55.049999,53.560001,54.740002,52.484306,9308100
2023-03-02,54.250000,56.000000,54.200001,55.700001,53.404743,8660000
2023-03-03,54.910000,57.130001,54.779999,56.669998,54.334770,10997800
2023-03-06,56.160000,56.799999,55.869999,56.490002,54.162193,8926300
2023-03-07,56.110001,56.340000,54.759998,55.029999,52.762352,9492500
2023-03-08,54.689999,55.580002,54.009998,54.500000,52.254192,8379100
2023-03-09,54.820000,55.369999,52.849998,52.980000,50.796829,9275200
2023-03-10,52.849998,53.669998,51.340000,51.759998,49.627098,12351100
2023-03-13,50.000000,51.070000,49.020000,49.980000,47.920448,15449700
2023-03-14,49.009998,50.840000,48.310001,49.220001,48.047356,12442500
2023-03-15,47.090000,47.270000,44.369999,45.119999,44.045036,23274200
2023-03-16,44.410000,46.349998,44.029999,46.270000,45.167637,14250200
2023-03-17,46.310001,46.450001,45.040001,46.150002,45.050495,28300500
2023-03-20,46.000000,47.320000,45.980000,47.000000,45.880245,8906600
2023-03-21,48.040001,49.509998,47.880001,49.060001,47.891171,11184700
2023-03-22,49.189999,49.540001,47.689999,47.759998,46.622135,8633200
2023-03-23,48.130001,48.610001,46.230000,46.720001,45.606918,8905800
2023-03-24,45.450001,46.990002,45.439999,46.570000,45.460487,8727600
2023-03-27,47.400002,48.410000,46.580002,48.080002,46.934517,7759600
2023-03-28,47.720001,49.220001,47.680000,48.570000,47.412838,7671100
2023-03-29,49.470001,49.919998,49.250000,49.790001,48.603775,8150400
2023-03-30,50.549999,50.660000,49.630001,49.849998,48.662342,6603000
2023-03-31,50.330002,50.849998,50.119999,50.610001,49.404240,7652500
2023-04-03,53.410000,54.660000,52.900002,53.310001,52.039913,18907000
2023-04-04,53.299999,53.520000,51.500000,52.740002,51.483494,10252700
2023-04-05,52.799999,53.590000,52.099998,53.529999,52.254669,8297200
2023-04-06,53.230000,53.529999,52.720001,52.910000,51.649445,6239500
2023-04-10,53.099998,54.529999,53.099998,53.389999,52.118004,6996900
2023-04-11,53.759998,54.810001,53.480000,54.299999,53.006329,6427300
2023-04-12,54.529999,55.250000,54.259998,54.540001,53.240608,7277200
2023-04-13,54.400002,55.490002,54.389999,55.220001,53.904408,6567500
2023-04-14,55.259998,56.060001,55.099998,55.700001,54.372971,5969300
2023-04-17,55.590000,56.189999,55.080002,55.299999,53.982502,6132100
2023-04-18,54.900002,55.459999,54.490002,55.220001,53.904408,5329700
2023-04-19,54.180000,54.959999,53.950001,54.849998,53.543221,5112300
2023-04-20,53.790001,54.150002,53.470001,54.020000,52.732998,6705700
2023-04-21,54.169998,54.169998,53.240002,53.630001,52.352291,5510400
2023-04-24,53.529999,54.840000,53.389999,54.470001,53.172279,5473400
2023-04-25,53.599998,53.759998,52.650002,53.209999,51.942295,6242700
2023-04-26,52.720001,53.330002,51.540001,52.200001,50.956356,6955900
2023-04-27,52.509998,52.680000,51.400002,52.250000,51.005169,6360400
2023-04-28,52.119999,54.029999,51.939999,53.430000,52.157055,7658800
2023-05-01,52.689999,53.740002,52.529999,53.240002,51.971581,5921700
2023-05-02,52.139999,52.389999,49.959999,50.709999,49.501854,9588100
2023-05-03,49.500000,50.150002,48.869999,49.009998,47.842354,9470800
2023-05-04,49.130001,49.750000,48.049999,48.240002,47.090706,7220100
2023-05-05,49.900002,50.860001,49.700001,50.360001,49.160198,8310700
2023-05-08,51.759998,52.029999,50.950001,51.000000,49.784950,8842500
2023-05-09,50.230000,51.240002,48.799999,49.169998,47.998547,13774400
2023-05-10,49.169998,49.209999,47.200001,48.110001,46.963802,12036100
2023-05-11,47.330002,47.849998,46.889999,47.259998,46.134048,7922500
2023-05-12,47.639999,47.790001,46.840000,47.520000,46.387856,5949900
2023-05-15,47.930000,48.189999,47.430000,47.709999,46.573330,7187000
2023-05-16,47.360001,47.660000,46.049999,46.130001,45.030972,8030900
2023-05-17,46.590000,48.279999,46.450001,47.709999,46.573330,7930900
2023-05-18,47.369999,48.369999,47.060001,48.279999,47.129749,6115900
2023-05-19,49.029999,49.590000,48.820000,49.200001,48.027832,8284100
2023-05-22,49.189999,49.980000,48.910000,49.320000,48.144970,5510700
2023-05-23,49.750000,50.169998,49.060001,49.110001,47.939976,7381000
2023-05-24,49.270000,50.049999,48.680000,49.669998,48.486633,6903000
2023-05-25,48.680000,48.919998,47.669998,47.869999,46.729515,11289800
2023-05-26,48.450001,48.490002,47.580002,48.070000,46.924751,6377100
2023-05-30,47.310001,47.709999,46.320000,46.959999,45.841198,11242800
2023-05-31,46.310001,46.790001,45.889999,46.099998,45.001686,11537800
2023-06-01,46.310001,47.730000,45.980000,46.779999,45.665485,7568000
2023-06-02,47.880001,49.020000,47.500000,48.529999,47.373795,8822200
2023-06-05,49.599998,49.599998,48.240002,48.369999,47.217602,7367600
2023-06-06,47.500000,49.040001,47.410000,48.950001,47.783791,5952500
2023-06-07,49.290001,50.509998,49.090000,50.049999,48.857582,7190000
2023-06-08,49.860001,50.490002,48.959999,50.020000,48.828297,7162900
2023-06-09,49.930000,50.480000,49.520000,49.869999,48.681866,6105400
2023-06-12,49.090000,50.040001,48.900002,49.400002,48.223068,8611900
2023-06-13,50.759998,51.410000,50.320000,50.389999,49.189480,13214200
2023-06-14,50.080002,50.669998,48.619999,48.950001,48.476448,10790700
2023-06-15,49.119999,50.270000,49.070000,49.599998,49.120155,8670000
2023-06-16,49.950001,50.220001,49.580002,49.799999,49.318222,16256000
2023-06-20,49.230000,49.419998,47.389999,48.270000,47.803024,10540800
2023-06-21,48.200001,49.330002,48.130001,48.939999,48.466541,6950800
2023-06-22,48.139999,48.200001,47.480000,47.689999,47.228634,7243500
2023-06-23,47.000000,47.400002,46.900002,47.150002,46.693859,13663600
2023-06-26,47.290001,48.189999,47.209999,47.740002,47.278152,6833700
2023-06-27,47.669998,47.990002,47.310001,47.320000,46.862213,7871700
2023-06-28,47.540001,47.900002,46.889999,47.689999,47.228634,8819700
2023-06-29,47.939999,48.430000,47.740002,48.400002,47.931767,6745800
2023-06-30,49.099998,49.099998,48.320000,48.340000,47.872345,8873000
2023-07-03,48.349998,49.090000,48.279999,48.830002,48.357609,4385700
2023-07-05,49.279999,49.400002,48.250000,48.500000,48.030800,7528100
2023-07-06,48.000000,48.470001,46.700001,47.549999,47.089989,9501500
2023-07-07,47.189999,49.380001,47.099998,48.849998,48.377411,9695500
2023-07-10,48.560001,49.439999,48.400002,49.189999,48.714123,5793500
2023-07-11,49.750000,50.790001,49.529999,50.560001,50.070869,8670800
2023-07-12,51.200001,51.570000,50.770000,51.090000,50.595741,7640900
2023-07-13,51.049999,51.810001,50.599998,51.110001,50.615551,7168500
2023-07-14,50.689999,50.689999,48.730000,48.900002,48.426929,9693800
2023-07-17,48.700001,49.099998,48.349998,48.919998,48.446735,6486700
2023-07-18,49.000000,50.939999,48.930000,50.509998,50.021351,9097000
2023-07-19,50.470001,51.150002,50.360001,50.619999,50.130287,8251200
2023-07-20,51.180000,51.790001,50.910000,51.400002,50.902744,8133600
2023-07-21,51.639999,52.470001,51.270000,52.259998,51.754421,9920200
2023-07-24,52.500000,53.580002,52.380001,53.090000,52.576393,9024000
2023-07-25,53.000000,53.799999,52.860001,53.400002,52.883396,5547000
2023-07-26,52.810001,53.480000,52.720001,53.150002,52.635815,5078800
2023-07-27,53.599998,53.650002,52.009998,52.220001,51.714813,7478600
2023-07-28,52.549999,53.020000,52.080002,53.000000,52.487267,5559400
2023-07-31,53.500000,54.220001,53.430000,54.000000,53.477589,6926000
2023-08-01,53.660000,53.939999,53.060001,53.680000,53.160686,7363700
2023-08-02,52.020000,52.020000,49.389999,49.740002,49.258804,21330900
2023-08-03,50.049999,51.750000,49.889999,50.830002,50.338261,12952100
2023-08-04,51.130001,51.980000,50.689999,50.799999,50.308548,11881800
2023-08-07,50.799999,51.349998,50.500000,50.810001,50.318451,6614000
2023-08-08,49.669998,50.790001,48.849998,50.770000,50.278839,6899400
2023-08-09,51.389999,51.990002,50.830002,51.189999,50.694775,7379700
2023-08-10,51.320000,51.740002,50.240002,50.759998,50.268932,6296900
2023-08-11,50.480000,51.180000,50.209999,50.410000,49.922321,9470900
2023-08-14,50.160000,50.299999,49.610001,50.290001,49.803482,6192200
2023-08-15,49.930000,50.000000,48.950001,49.189999,48.714123,7083500
2023-08-16,49.200001,49.480000,48.500000,48.520000,48.050606,6439900
2023-08-17,49.250000,49.820000,48.950001,49.060001,48.585384,5943000
2023-08-18,48.500000,50.020000,48.450001,49.990002,49.506386,6299200
2023-08-21,50.590000,50.880001,49.610001,50.169998,49.684643,6526700
2023-08-22,50.320000,50.560001,49.720001,49.740002,49.258804,4688000
2023-08-23,49.150002,49.389999,48.490002,49.340000,48.862671,5748500
2023-08-24,48.959999,49.419998,48.660000,48.840000,48.367508,5261800
2023-08-25,49.419998,50.830002,49.139999,50.430000,49.942127,10108500
2023-08-28,50.720001,51.570000,50.369999,50.570000,50.080772,4757700
2023-08-29,50.689999,51.009998,50.160000,50.730000,50.239223,4677800
2023-08-30,51.000000,51.150002,50.610001,50.660000,50.169903,4350300
2023-08-31,51.009998,51.290001,50.509998,51.090000,50.595741,6783900
2023-09-01,51.919998,53.340000,51.759998,52.919998,52.408035,9331800
2023-09-05,53.400002,54.470001,53.189999,53.500000,52.982426,8350700
2023-09-06,53.410000,54.139999,53.150002,53.490002,52.972527,5102700
2023-09-07,53.299999,53.770000,52.360001,52.500000,51.992104,7234400
2023-09-08,52.830002,53.330002,52.570000,52.660000,52.150555,5123400
2023-09-11,53.160000,53.160000,50.360001,50.779999,50.288742,12427600
2023-09-12,51.349998,52.009998,51.200001,51.389999,50.892841,8137200
2023-09-13,51.599998,51.610001,50.349998,50.650002,50.160000,7766900
2023-09-14,50.959999,51.360001,50.270000,50.930000,50.930000,9639000
2023-09-15,50.500000,50.520000,49.470001,49.680000,49.680000,26174300
2023-09-18,50.000000,50.180000,49.080002,49.500000,49.500000,9265500
2023-09-19,50.099998,50.250000,48.869999,48.990002,48.990002,9549400
2023-09-20,48.610001,49.060001,47.860001,47.880001,47.880001,10362300
2023-09-21,47.750000,47.930000,46.110001,46.410000,46.410000,13741800
2023-09-22,46.820000,47.020000,46.250000,46.590000,46.590000,8357000
2023-09-25,46.570000,47.630001,46.500000,47.509998,47.509998,10594900
2023-09-26,46.860001,47.570000,46.810001,46.950001,46.950001,8722300
2023-09-27,47.779999,49.209999,47.650002,48.840000,48.840000,12027900
2023-09-28,48.750000,49.130001,48.310001,48.810001,48.810001,6520600
2023-09-29,49.000000,49.040001,47.599998,47.700001,47.700001,8853800
2023-10-02,47.820000,47.820000,45.349998,45.650002,45.650002,10400300
2023-10-03,45.520000,45.790001,45.090000,45.750000,45.750000,8624300
2023-10-04,44.939999,45.040001,42.820000,43.349998,43.349998,14901400
2023-10-05,43.000000,43.450001,42.730000,42.849998,42.849998,10595100
2023-10-06,43.000000,44.220001,42.590000,43.700001,43.700001,11573000
2023-10-09,45.139999,46.400002,44.869999,46.099998,46.099998,10939200
2023-10-10,46.099998,46.410000,45.750000,46.070000,46.070000,7999900
2023-10-11,45.869999,46.799999,45.580002,46.750000,46.750000,8053300
2023-10-12,47.250000,47.380001,46.259998,46.689999,46.689999,8040700
2023-10-13,47.650002,48.619999,47.389999,48.389999,48.389999,10185400
